clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
2.0,5143.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5528617399728669,0.31452783553137625,-0.20460509147138653,0.738883468482042,0.66146406843275,0.7386593530028038
2.0,5143.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4473780324141958,-2.686990990921467,-0.20460509147138653,0.7121395498911923,0.731508996922819,0.3560563432591877
2.0,5144.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23641061729685378,-0.4533025619333048,0.24292835813290356,0.4179564453918402,0.477596131146319,0.38439730694390006
3.0,5145.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5106682569493985,-0.38349979852742383,-0.6521385410756766,0.7210541894214756,0.7577758451065942,0.681977425633379
2.0,5145.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7216356720667403,-0.10428874490390479,-0.20460509147138653,0.8458591428454428,0.871598853902957,0.8378527258992975
2.0,5146.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9326030871840826,0.17492230871961423,3.3756625053629343,1.0241519334511109,0.9679106305768014,1.0078985080075717
2.0,5146.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4473780324141958,0.4541333623431333,-1.5472054402842568,0.7032249103609084,0.5651522917589049,0.6961479074757362
2.0,5147.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48957151543766425,-0.4533025619333048,-0.20460509147138653,0.7210541894214756,0.7402646129840774,0.6678069437910232
2.0,5147.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.700538930555006,1.1521609964019333,0.6904618077371937,0.7121395498911923,0.7490202290453358,0.8803641714263664
1.0,5147.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5528617399728669,-0.5929080887450668,-0.20460509147138653,0.7567127475426092,0.7752870772291119,0.681977425633379
1.0,5147.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4473780324141958,1.5011748134313334,1.1379952573414838,0.524932119755241,0.48635174720757746,0.6961479074757362
2.0,5147.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473780324141958,1.5011748134313334,2.0330621565500637,0.5160174802249571,0.45132928296254293,0.6678069437910232
2.0,5147.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473780324141958,1.5011748134313334,1.5855287069457737,0.5160174802249571,0.477596131146319,0.681977425633379
2.0,5147.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473780324141958,-0.10428874490390479,-0.20460509147138653,0.6586517127094915,0.5651522917589049,0.5969545345792426
4.0,5147.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4473780324141958,-1.3607384862097478,-1.5472054402842568,0.7745420266031756,0.6702196844940084,0.5544430890521743
2.0,5147.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473780324141958,-1.779555066645024,1.5855287069457737,0.5962492359975082,0.5301298275138704,0.32771537957447533
2.0,5147.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473780324141958,-2.547385464109705,1.5855287069457737,0.8280298637848764,0.7490202290453358,0.44107923431332485
2.0,5147.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473780324141958,1.8501886304607382,1.5855287069457737,0.3912125268009897,0.3462618902274394,0.5969545345792426
2.0,5147.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4262812909024616,1.4313720500254523,0.6904618077371937,0.4714442825735402,0.5301298275138704,0.681977425633379
3.0,5148.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21531387578511957,-0.1740915083097858,-0.6521385410756766,0.4179564453918402,0.43381805084002606,0.398567788786256
4.0,5148.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7216356720667403,1.0823582329960524,-0.6521385410756766,0.8458591428454428,0.7577758451065942,0.937046098795791
4.0,5148.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7216356720667403,-1.0117246691803479,-0.20460509147138653,0.9795787357996941,0.9416437823930253,0.8095117622145858
4.0,5148.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.700538930555006,0.10511954531373324,-0.20460509147138653,0.8458591428454428,0.8103095414741465,0.8378527258992975
2.0,5149.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6161519645080696,-0.24389427171566677,-0.20460509147138653,0.8280298637848764,0.7577758451065942,0.752829834845161
2.0,5149.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6161519645080696,-0.8721191423685858,1.1379952573414838,0.8815177009665764,0.8190651575354049,0.7244888711604479
2.0,5149.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6161519645080696,0.38433059893725224,-0.20460509147138653,0.7567127475426092,0.7052421487390429,0.7811707985298727
2.0,5149.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21531387578511957,-0.4533025619333048,0.6904618077371937,0.3644686082101393,0.40755120265625,0.32771537957447533
4.0,5151.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06763668520297998,0.31452783553137625,-0.6521385410756766,0.23074901525588884,0.2587057296148535,0.28520393404740707
4.0,5151.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9747965702075511,-1.151330195992105,0.6904618077371937,1.1311276078145118,1.029199943005612,0.9087051351110781
1.0,5151.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4262812909024616,-1.3607384862097478,0.6904618077371937,0.7299688289517587,0.66146406843275,0.5119316435251055
2.0,5151.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4262812909024616,0.03531678190785224,0.24292835813290356,0.6319077941186418,0.5563966756976465,0.5969545345792426
2.0,5151.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5106682569493985,-1.4305412496156238,0.6904618077371937,0.8369445033151597,0.7227533808615598,0.5827840527368867
2.0,5152.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4262812909024616,0.5239361257490143,0.6904618077371937,0.5873345964672243,0.5301298275138704,0.6252954982639549
2.0,5152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5528617399728669,-0.4533025619333048,0.6904618077371937,0.7567127475426092,0.6789753005552669,0.6536364619486673
3.0,5152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7427324135784745,-0.1740915083097858,-1.0996719906799668,0.9617494567391269,0.8978657020867323,0.8945346532687222
4.0,5152.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6583454475315381,0.8729499427784143,-0.6521385410756766,0.7834566661334595,0.731508996922819,0.8661936895840104
4.0,5152.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4262812909024616,0.24472507212549524,0.6904618077371937,0.5873345964672243,0.547641059636388,0.5969545345792426
2.0,5152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6583454475315381,0.5937388891548953,0.6904618077371937,0.8726030614362933,0.8015539254128881,0.9087051351110781
1.0,5152.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4262812909024616,-0.8721191423685858,1.5855287069457737,0.6943102708306251,0.6264416041877154,0.5402726072098178
2.0,5152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9958933117192852,0.24472507212549524,-0.6521385410756766,1.0598104915722446,1.0729780233119048,1.0929213990617082
1.0,5154.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8060226381136772,0.24472507212549524,-0.6521385410756766,0.9439201776785605,0.9066213181479907,0.951216580638147
2.0,5154.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.14333072991436205,0.10511954531373324,-0.6521385410756766,0.0167976665290871,0.04857094414464647,0.044305742727351584
6.0,5154.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9661036488719961,0.31452783553137625,-1.0996719906799668,-1.124276193347188,-1.0809035277577155,-1.0609918409764298
3.0,596.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8395231998015908,1.5011748134313334,-0.20460509147138653,-0.9548980422718031,-0.9057912065325429,-0.777582204129306
2.0,596.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9661036488719961,-0.5231053253391859,-0.20460509147138653,-1.115361553816904,-1.0809035277577155,-1.1318442501882104
3.0,596.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9661036488719961,0.03531678190785224,0.24292835813290356,-1.124276193347188,-1.0809035277577155,-1.0893328046611421
3.0,596.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9661036488719961,0.24472507212549524,-0.20460509147138653,-1.1331908328774714,-1.0809035277577155,-1.0751623228187863
3.0,596.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9661036488719961,-0.10428874490390479,1.1379952573414838,-1.124276193347188,-1.0896591438189738,-1.1035032865034986
3.0,596.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9661036488719961,0.6635416525607762,-1.0996719906799668,-1.115361553816904,-1.0896591438189738,-1.0326508772917173
3.0,596.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8395231998015908,-1.3607384862097478,-0.20460509147138653,-0.8300930888478358,-0.791968197736181,-0.9334575043952245
2.0,596.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9661036488719961,0.8031471793725333,-1.0996719906799668,-1.124276193347188,-1.0809035277577155,-1.0184803954493615
2.0,596.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9661036488719961,-1.0815274325862239,0.24292835813290356,-1.079702995695771,-1.0371254474514224,-1.146014732030567
3.0,596.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9661036488719961,0.8729499427784143,-1.0996719906799668,-1.1688493909986049,-1.1071703759414915,-1.0468213591340738
2.0,596.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8395231998015908,1.0125554695901762,-0.6521385410756766,-0.9192394841506695,-0.8795243583487669,-0.7917526859716626
1.0,596.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8395231998015908,1.0125554695901762,-1.5472054402842568,-0.9459834027415199,-0.9145468225938014,-0.8200936496563749
2.0,596.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9661036488719961,0.24472507212549524,-1.0996719906799668,-1.1331908328774714,-1.0896591438189738,-1.0751623228187863
3.0,596.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8395231998015908,1.1521609964019333,0.6904618077371937,-0.9727273213323704,-0.9408136707775774,-0.8342641314987308
1.0,596.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9661036488719961,0.31452783553137625,0.24292835813290356,-1.1599347514683216,-1.0984147598802323,-1.0893328046611421
4.0,596.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9661036488719961,1.0823582329960524,-0.6521385410756766,-1.1777640305288881,-1.1334372241252668,-1.0468213591340738
2.0,596.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9661036488719961,-1.919160593456786,1.1379952573414838,-1.0440444375746376,-0.9758361350226119,-1.1743556957152792
2.0,596.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9661036488719961,0.17492230871961423,-1.5472054402842568,-1.124276193347188,-1.0809035277577155,-1.0751623228187863
3.0,596.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8395231998015908,-0.10428874490390479,-0.6521385410756766,-0.9370687632112367,-0.8707687422875084,-0.9051165407105121
2.0,596.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9661036488719961,0.9427527061842953,-0.6521385410756766,-1.1599347514683216,-1.1071703759414915,-1.0326508772917173
5.0,596.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9661036488719961,0.38433059893725224,-1.0996719906799668,-1.1421054724077544,-1.0984147598802323,-1.0751623228187863
4.0,596.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9661036488719961,0.24472507212549524,0.24292835813290356,-1.1331908328774714,-1.0896591438189738,-1.0751623228187863
4.0,596.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9661036488719961,-0.10428874490390479,0.24292835813290356,-1.1421054724077544,-1.072147911696457,-1.1035032865034986
3.0,596.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9661036488719961,-1.0117246691803479,-1.5472054402842568,-1.0707883561654872,-1.0283698313901641,-1.1318442501882104
3.0,596.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9661036488719961,-0.1740915083097858,1.1379952573414838,-1.1421054724077544,-1.0896591438189738,-1.1176737683458546
5.0,596.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1348775809658698,-1.2211329593979858,0.6904618077371937,-1.4452032164373898,-1.3873500899017668,-1.5002767780894712
5.0,597.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1348775809658698,1.0125554695901762,-1.5472054402842568,-1.4986910536190907,-1.4486394023305773,-1.3727424415082659
5.0,597.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1348775809658698,-1.290935722803867,0.6904618077371937,-1.4362885769071065,-1.343572009595474,-1.4861062962471148
5.0,597.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1348775809658698,0.8729499427784143,0.24292835813290356,-1.4719471350282403,-1.4223725541468013,-1.3585719596659094
5.0,597.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.14333072991436205,-0.24389427171566677,-0.6521385410756766,0.06137086418050393,0.06608217626716334,0.03013526088499571
6.0,5154.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4473780324141958,0.4541333623431333,-1.5472054402842568,0.6051638755277915,0.617685988126457,0.6678069437910232
1.0,5154.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4473780324141958,-0.034485981498023795,-0.6521385410756766,0.6229931545883579,0.6439528363102324,0.6252954982639549
1.0,5154.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5950552229963354,-1.4305412496156238,1.1379952573414838,0.8726030614362933,0.8365763896579225,0.6536364619486673
2.0,5154.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5106682569493985,-1.3607384862097478,0.24292835813290356,0.7834566661334595,0.7227533808615598,0.5686135708945302
1.0,5154.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106682569493985,-0.10428874490390479,0.24292835813290356,0.7121395498911923,0.6527084523714916,0.6678069437910232
2.0,5154.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4262812909024616,0.10511954531373324,2.0330621565500637,0.4357857244524066,0.39003997053373235,0.4269087524709683
2.0,5154.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8482161211371456,0.31452783553137625,0.24292835813290356,0.9528348172088437,0.845332005719181,0.937046098795791
2.0,5154.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5950552229963354,0.31452783553137625,-0.20460509147138653,0.685395631300342,0.7139977648003013,0.7386593530028038
3.0,5155.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46847477392593007,-0.7325136155568238,0.6904618077371937,0.6764809917700587,0.7139977648003013,0.5969545345792426
2.0,5155.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.29970084183205625,0.31452783553137625,-0.6521385410756766,0.4536150035129738,0.4688405150850598,0.4977611616827496
1.0,5155.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9536998286958168,-0.5929080887450668,0.6904618077371937,1.041981212511678,1.0379555590668703,0.951216580638147
4.0,5156.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5317649984611327,0.24472507212549524,-0.6521385410756766,0.6675663522397756,0.7052421487390429,0.7103183893180921
1.0,5156.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2068607268366276,-0.7325136155568238,1.1379952573414838,1.3005057588898967,1.16928979998575,1.1212623627464213
1.0,5156.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7342792646299827,0.03531678190785224,0.6904618077371937,1.5590303052681154,1.493247594252319,1.5180358543323944
1.0,5157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4473780324141958,0.03531678190785224,-1.5472054402842568,0.6675663522397756,0.617685988126457,0.6394659801063115
2.0,5158.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6161519645080696,0.17492230871961423,-0.20460509147138653,0.8102005847243092,0.7402646129840774,0.7953412803722286
3.0,5158.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9115063456723483,0.4541333623431333,0.24292835813290356,0.9439201776785605,0.985421862699319,1.0220689898499276
1.0,5158.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0380867947427537,-0.3136970351215478,-0.6521385410756766,1.1757008054659286,1.0992448714956808,1.0787509172193523
0.0,5158.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29970084183205625,-0.8023163789627048,-1.5472054402842568,0.5873345964672243,0.5301298275138704,0.4552497161556807
1.0,5159.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5528617399728669,0.38433059893725224,-1.0996719906799668,0.685395631300342,0.7052421487390429,0.7386593530028038
1.0,5159.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5528617399728669,0.17492230871961423,-0.6521385410756766,0.7032249103609084,0.7139977648003013,0.7244888711604479
2.0,5159.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8904096041606141,-0.6627108521509478,-0.6521385410756766,1.086554410163095,1.029199943005612,0.951216580638147
3.0,5160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21531387578511957,0.6635416525607762,0.24292835813290356,0.3466393291495729,0.39879558659499154,0.4552497161556807
3.0,5160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21531387578511957,0.38433059893725224,-0.20460509147138653,0.40012716633127293,0.4163068187175084,0.4552497161556807
3.0,5160.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4262812909024616,1.9199913938666144,0.24292835813290356,0.4714442825735402,0.40755120265625,0.681977425633379
3.0,5161.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3545379174187666,-0.4533025619333048,2.0330621565500637,1.3361643170110304,1.239334728475819,1.2062852538005577
0.0,5161.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5317649984611327,-1.709752303239148,0.24292835813290356,0.8191152242545933,0.7665314611678535,0.5544430890521743
2.0,5161.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0169900532310194,0.5239361257490143,2.0330621565500637,1.0330665729813941,0.9679106305768014,1.0787509172193523
1.0,5161.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9115063456723483,0.10511954531373324,-0.6521385410756766,1.0330665729813941,1.0467111751281288,1.0504099535346405
1.0,5163.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5528617399728669,1.1521609964019333,0.24292835813290356,0.6319077941186418,0.6439528363102324,0.7811707985298727
2.0,5163.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.784925896601943,0.5239361257490143,0.6904618077371937,0.8191152242545933,0.845332005719181,0.8945346532687222
1.0,5163.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8060226381136772,0.10511954531373324,-1.5472054402842568,0.9260908986179933,0.9679106305768014,0.951216580638147
1.0,5163.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5106682569493985,-0.10428874490390479,-1.0996719906799668,0.6943102708306251,0.7052421487390429,0.681977425633379
1.0,5163.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6161519645080696,0.24472507212549524,-0.6521385410756766,0.738883468482042,0.7490202290453358,0.7670003166875169
1.0,5164.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6161519645080696,-0.38349979852742383,1.1379952573414838,0.7745420266031756,0.7927983093516288,0.7244888711604479
1.0,5164.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950552229963354,-0.3136970351215478,-1.0996719906799668,0.7656273870728924,0.7752870772291119,0.7244888711604479
1.0,5164.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.700538930555006,0.8031471793725333,-1.5472054402842568,0.8815177009665764,0.8190651575354049,0.951216580638147
1.0,5164.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7638291550902088,0.24472507212549524,0.6904618077371937,0.91717625908771,0.8540876217804394,0.9087051351110781
1.0,5164.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7638291550902088,0.4541333623431333,0.6904618077371937,0.8815177009665764,0.7927983093516288,0.8945346532687222
1.0,5164.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4473780324141958,-0.034485981498023795,0.6904618077371937,0.6408224336489251,0.6789753005552669,0.6536364619486673
4.0,5165.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6161519645080696,0.31452783553137625,0.24292835813290356,0.7210541894214756,0.7665314611678535,0.7811707985298727
1.0,5165.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.700538930555006,0.31452783553137625,-1.0996719906799668,0.8547737823757269,0.8190651575354049,0.8661936895840104
3.0,5165.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8904096041606141,0.8031471793725333,-0.6521385410756766,0.9884933753299773,0.9241325502705084,1.0645804353769965
1.0,5165.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6372487060198039,-0.9419219057744668,0.6904618077371937,0.8280298637848764,0.8365763896579225,0.6961479074757362
2.0,5166.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473780324141958,-1.8493578300509048,0.24292835813290356,0.7567127475426092,0.7490202290453358,0.4977611616827496
3.0,5166.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4473780324141958,0.6635416525607762,-0.6521385410756766,0.5516760383460907,0.5826635238814225,0.6536364619486673
3.0,5166.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4473780324141958,0.9427527061842953,0.6904618077371937,0.5071028406946738,0.5301298275138704,0.6394659801063115
3.0,5166.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4473780324141958,-0.10428874490390479,0.6904618077371937,0.6408224336489251,0.6439528363102324,0.6252954982639549
3.0,5166.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4473780324141958,-0.10428874490390479,0.6904618077371937,0.5873345964672243,0.5914191399426809,0.5686135708945302
3.0,5166.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4473780324141958,-0.3136970351215478,0.6904618077371937,0.6051638755277915,0.6264416041877154,0.5686135708945302
3.0,5166.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4473780324141958,1.5709775768372143,-0.6521385410756766,0.5071028406946738,0.5651522917589049,0.7386593530028038
